src,dest,type,value
Казань,Рузаевка,cargo3,7257
Казань,Салават,cargo1,9725
Казань,Салават,cargo2,4773
Казань,Салават,cargo3,1235
Казань,Самара,cargo1,4294
Казань,Самара,cargo2,3921
Казань,Самара,cargo3,8042
Казань,Саранск,cargo1,6215
Казань,Саранск,cargo2,3854
Казань,Саранск,cargo3,1477
Казань,Сарапул,cargo1,1127
Казань,Сарапул,cargo2,2265
Казань,Сарапул,cargo3,3663
Казань,Саратов,cargo1,352
Казань,Саратов,cargo2,7489
Казань,Саратов,cargo3,5049
Казань,Сердобск,cargo1,4559
Казань,Сердобск,cargo2,2627
Казань,Сердобск,cargo3,5412
Казань,Шумерля,cargo1,3006
Казань,Шумерля,cargo2,4419
Казань,Шумерля,cargo3,9818
Казань,Сибай,cargo1,2524
Казань,Сибай,cargo2,7354
Казань,Сибай,cargo3,5432
Казань,Слободской,cargo1,9001
Казань,Слободской,cargo2,3520
Казань,Слободской,cargo3,8349
Казань,Соликамск,cargo1,5817
Казань,Соликамск,cargo2,9627
Казань,Соликамск,cargo3,6018
Казань,Соль-Илецк,cargo1,0
Казань,Соль-Илецк,cargo2,0
Казань,Соль-Илецк,cargo3,0
Казань,Советск,cargo1,5066
Казань,Советск,cargo2,7885
Казань,Советск,cargo3,3182
Казань,Стерлитамак,cargo1,0
Казань,Стерлитамак,cargo2,0
Казань,Стерлитамак,cargo3,0
Казань,Сызрань,cargo1,879
Казань,Сызрань,cargo2,4768
Казань,Сызрань,cargo3,3008
Казань,Тольятти,cargo1,44
Казань,Тольятти,cargo2,6239
Казань,Тольятти,cargo3,7438
Казань,Туймазы,cargo1,2058
Казань,Туймазы,cargo2,3755
Казань,Туймазы,cargo3,7146
Казань,Уфа,cargo1,0
Казань,Уфа,cargo2,0
Казань,Уфа,cargo3,0
Казань,Ульяновск,cargo1,1821
Казань,Ульяновск,cargo2,4850
Казань,Ульяновск,cargo3,5361
Казань,Вольск,cargo1,4465
Казань,Вольск,cargo2,8233
Казань,Вольск,cargo3,6768
Казань,Воткинск,cargo1,66
Казань,Воткинск,cargo2,98
Казань,Воткинск,cargo3,54
Казань,Выкса,cargo1,7
Казань,Выкса,cargo2,8
Казань,Выкса,cargo3,1
Казань,Йошкар-Ола,cargo1,1
Казань,Йошкар-Ола,cargo2,7
Казань,Йошкар-Ола,cargo3,8
Казань,Зеленодольск,cargo1,1
Казань,Зеленодольск,cargo2,4
Казань,Зеленодольск,cargo3,10
Киров,Алатырь,cargo1,531
Киров,Алатырь,cargo2,523
Киров,Алатырь,cargo3,672
Киров,Альметьевск,cargo1,0
Киров,Альметьевск,cargo2,0
Киров,Альметьевск,cargo3,0
Киров,Арзамас,cargo1,0
Киров,Арзамас,cargo2,0
Киров,Арзамас,cargo3,0
Киров,Аткарск,cargo1,0
Киров,Аткарск,cargo2,0
Киров,Аткарск,cargo3,0
Киров,Балахна,cargo1,10
Киров,Балахна,cargo2,6
Киров,Балахна,cargo3,7
Киров,Балаково,cargo1,4474
Киров,Балаково,cargo2,465
Киров,Балаково,cargo3,4871
Киров,Балашов,cargo1,3493
Киров,Балашов,cargo2,2989
Киров,Балашов,cargo3,686
Киров,Белебей,cargo1,2195
Киров,Белебей,cargo2,8615
Киров,Белебей,cargo3,1916
Киров,Березники,cargo1,6231
Киров,Березники,cargo2,8277
Киров,Березники,cargo3,6827
Киров,Бирск,cargo1,0
Киров,Бирск,cargo2,0
Киров,Бирск,cargo3,0
Киров,Бугульма,cargo1,0
Киров,Бугульма,cargo2,0
Киров,Бугульма,cargo3,0
Киров,Бугуруслан,cargo1,94
Киров,Бугуруслан,cargo2,66
Киров,Бугуруслан,cargo3,31
Киров,Бузулук,cargo1,56
Киров,Бузулук,cargo2,64
Киров,Бузулук,cargo3,69
Киров,Чапаевск,cargo1,0
Киров,Чапаевск,cargo2,0
Киров,Чапаевск,cargo3,0
Киров,Чебоксары,cargo1,0
Киров,Чебоксары,cargo2,0
Киров,Чебоксары,cargo3,0
Киров,Чистополь,cargo1,0
Киров,Чистополь,cargo2,0
Киров,Чистополь,cargo3,0
Киров,Чусовой,cargo1,0
Киров,Чусовой,cargo2,0
Киров,Чусовой,cargo3,0
Киров,Димитровград,cargo1,67099
Киров,Димитровград,cargo2,95859
Киров,Димитровград,cargo3,7101
Киров,Домбаровский,cargo1,40312
Киров,Домбаровский,cargo2,2433
Киров,Домбаровский,cargo3,36411
Киров,Дзержинск,cargo1,0
Киров,Дзержинск,cargo2,0
Киров,Дзержинск,cargo3,0
Киров,Энгельс,cargo1,5
Киров,Энгельс,cargo2,4
Киров,Энгельс,cargo3,7
Киров,Гай,cargo1,4
Киров,Гай,cargo2,2
Киров,Гай,cargo3,8
Киров,Глазов,cargo1,5159
Киров,Глазов,cargo2,8730
Киров,Глазов,cargo3,4384
Киров,Губаха,cargo1,6798
Киров,Губаха,cargo2,3457
Киров,Губаха,cargo3,4119
Киров,Ижевск,cargo1,5017
Киров,Ижевск,cargo2,1333
Киров,Ижевск,cargo3,9411
Киров,Каменка,cargo1,4344
Киров,Каменка,cargo2,5774
Киров,Каменка,cargo3,7555
Киров,Канаш,cargo1,1713
Киров,Канаш,cargo2,7175
Киров,Канаш,cargo3,2536
Киров,Казань,cargo1,7566
Киров,Казань,cargo2,8574
Киров,Казань,cargo3,8498
Киров,Кирово-Чепецк,cargo1,2311
Киров,Кирово-Чепецк,cargo2,5360
Киров,Кирово-Чепецк,cargo3,1508
Киров,Кирс,cargo1,7932
Киров,Кирс,cargo2,2617
Киров,Кирс,cargo3,7875
Киров,Кизел,cargo1,3180
Киров,Кизел,cargo2,3321
Киров,Кизел,cargo3,9536
Киров,Котельнич,cargo1,7061
Киров,Котельнич,cargo2,9554
Киров,Котельнич,cargo3,5848
Киров,Красноармейск,cargo1,448
Киров,Красноармейск,cargo2,3317
Киров,Красноармейск,cargo3,2884
Киров,Краснокамск,cargo1,5105
Киров,Краснокамск,cargo2,8404
Киров,Краснокамск,cargo3,891
Киров,Кудымкар,cargo1,9698
Киров,Кудымкар,cargo2,7927
Киров,Кудымкар,cargo3,6782
Киров,Кумертау,cargo1,9778
Киров,Кумертау,cargo2,6612
Киров,Кумертау,cargo3,4659
Киров,Кунгур,cargo1,2115
Киров,Кунгур,cargo2,4497
Киров,Кунгур,cargo3,5516
Киров,Кузнецк,cargo1,9169
Киров,Кузнецк,cargo2,4134
Киров,Кузнецк,cargo3,2605
Киров,Лениногорск,cargo1,1579
Киров,Лениногорск,cargo2,6022
Киров,Лениногорск,cargo3,317
Киров,Медногорск,cargo1,9223
Киров,Медногорск,cargo2,1090
Киров,Медногорск,cargo3,331
Киров,Можга,cargo1,6931
Киров,Можга,cargo2,2341
Киров,Можга,cargo3,972
Киров,Набережные Челны,cargo1,9161
Киров,Набережные Челны,cargo2,7084
Киров,Набережные Челны,cargo3,312
Киров,Нефтекамск,cargo1,7267
Киров,Нефтекамск,cargo2,5430
Киров,Нефтекамск,cargo3,2598
Киров,Нижнекамск,cargo1,3102
Киров,Нижнекамск,cargo2,7989
Киров,Нижнекамск,cargo3,5783
Киров,Нижний Новгород,cargo1,4823
Киров,Нижний Новгород,cargo2,1851
Киров,Нижний Новгород,cargo3,8851
Киров,Новокуйбышевск,cargo1,7557
Киров,Новокуйбышевск,cargo2,7082
Киров,Новокуйбышевск,cargo3,2851
Киров,Новотроицк,cargo1,5052
Киров,Новотроицк,cargo2,9442
Киров,Новотроицк,cargo3,4607
Киров,Октябрьский,cargo1,9973
Киров,Октябрьский,cargo2,1058
Киров,Октябрьский,cargo3,7571
Киров,Омутнинск,cargo1,9160
Киров,Омутнинск,cargo2,4103
Киров,Омутнинск,cargo3,370
Киров,Оренбург,cargo1,7225
Киров,Оренбург,cargo2,681
Киров,Оренбург,cargo3,3869
Киров,Орск,cargo1,1703
Киров,Орск,cargo2,9174
Киров,Орск,cargo3,7075
Киров,Отрадный,cargo1,6438
Киров,Отрадный,cargo2,533
Киров,Отрадный,cargo3,3424
Киров,Пенза,cargo1,9176
Киров,Пенза,cargo2,4377
Киров,Пенза,cargo3,4167
Киров,Пермь,cargo1,795
Киров,Пермь,cargo2,7931
Киров,Пермь,cargo3,8647
Киров,Пугачев,cargo1,658
Киров,Пугачев,cargo2,7502
Киров,Пугачев,cargo3,2761
Киров,Раевский,cargo1,2889
Киров,Раевский,cargo2,1793
Киров,Раевский,cargo3,7809
Киров,Рузаевка,cargo1,908
Киров,Рузаевка,cargo2,1
Киров,Рузаевка,cargo3,5370
Киров,Салават,cargo1,2791
Киров,Салават,cargo2,9203
Киров,Салават,cargo3,209
Киров,Самара,cargo1,5035
Киров,Самара,cargo2,3074
Киров,Самара,cargo3,1317
Киров,Саранск,cargo1,4937
Киров,Саранск,cargo2,11
Киров,Саранск,cargo3,9949
Киров,Сарапул,cargo1,2805
Киров,Сарапул,cargo2,4204
Киров,Сарапул,cargo3,1349
Киров,Саратов,cargo1,133
Киров,Саратов,cargo2,5522
Киров,Саратов,cargo3,704
Киров,Сердобск,cargo1,3993
Киров,Сердобск,cargo2,3984
Киров,Сердобск,cargo3,1400
Киров,Шумерля,cargo1,9027
Киров,Шумерля,cargo2,5172
Киров,Шумерля,cargo3,2843
Киров,Сибай,cargo1,3601
Киров,Сибай,cargo2,8946
Киров,Сибай,cargo3,4012
Киров,Слободской,cargo1,5562
Киров,Слободской,cargo2,363
Киров,Слободской,cargo3,2712
Киров,Соликамск,cargo1,3617
Киров,Соликамск,cargo2,4387
Киров,Соликамск,cargo3,5929
Киров,Соль-Илецк,cargo1,0
Киров,Соль-Илецк,cargo2,0
Киров,Соль-Илецк,cargo3,0
Киров,Советск,cargo1,5574
Киров,Советск,cargo2,8170
Киров,Советск,cargo3,9371
Киров,Стерлитамак,cargo1,0
Киров,Стерлитамак,cargo2,0
Киров,Стерлитамак,cargo3,0
Киров,Сызрань,cargo1,7787
Киров,Сызрань,cargo2,1663
Киров,Сызрань,cargo3,3604
Киров,Тольятти,cargo1,1108
Киров,Тольятти,cargo2,9697
Киров,Тольятти,cargo3,5820
Киров,Туймазы,cargo1,7437
Киров,Туймазы,cargo2,3319
Киров,Туймазы,cargo3,8059
Киров,Уфа,cargo1,0
Киров,Уфа,cargo2,0
Киров,Уфа,cargo3,0
Киров,Ульяновск,cargo1,3795
Киров,Ульяновск,cargo2,2143
Киров,Ульяновск,cargo3,9659
Киров,Вольск,cargo1,4045
Киров,Вольск,cargo2,1376
Киров,Вольск,cargo3,4623
Киров,Воткинск,cargo1,5
Киров,Воткинск,cargo2,56
Киров,Воткинск,cargo3,48
Киров,Выкса,cargo1,8
Киров,Выкса,cargo2,7
Киров,Выкса,cargo3,3
Киров,Йошкар-Ола,cargo1,7
Киров,Йошкар-Ола,cargo2,7
Киров,Йошкар-Ола,cargo3,10
Киров,Зеленодольск,cargo1,10
Киров,Зеленодольск,cargo2,9
Киров,Зеленодольск,cargo3,2
Кирово-Чепецк,Алатырь,cargo1,193
Кирово-Чепецк,Алатырь,cargo2,23
Кирово-Чепецк,Алатырь,cargo3,408
Кирово-Чепецк,Альметьевск,cargo1,0
Кирово-Чепецк,Альметьевск,cargo2,0
Кирово-Чепецк,Альметьевск,cargo3,0
Кирово-Чепецк,Арзамас,cargo1,0
Кирово-Чепецк,Арзамас,cargo2,0
Кирово-Чепецк,Арзамас,cargo3,0
Кирово-Чепецк,Аткарск,cargo1,0
Кирово-Чепецк,Аткарск,cargo2,0
Кирово-Чепецк,Аткарск,cargo3,0
Кирово-Чепецк,Балахна,cargo1,7
Кирово-Чепецк,Балахна,cargo2,10
Кирово-Чепецк,Балахна,cargo3,9
Кирово-Чепецк,Балаково,cargo1,6216
Кирово-Чепецк,Балаково,cargo2,8760
Кирово-Чепецк,Балаково,cargo3,7138
Кирово-Чепецк,Балашов,cargo1,2069
Кирово-Чепецк,Балашов,cargo2,5199
Кирово-Чепецк,Балашов,cargo3,4478
Кирово-Чепецк,Белебей,cargo1,5790
Кирово-Чепецк,Белебей,cargo2,973
Кирово-Чепецк,Белебей,cargo3,8072
Кирово-Чепецк,Березники,cargo1,2021
Кирово-Чепецк,Березники,cargo2,2016
Кирово-Чепецк,Березники,cargo3,3014
Кирово-Чепецк,Бирск,cargo1,0
Кирово-Чепецк,Бирск,cargo2,0
Кирово-Чепецк,Бирск,cargo3,0
Кирово-Чепецк,Бугульма,cargo1,0
Кирово-Чепецк,Бугульма,cargo2,0
Кирово-Чепецк,Бугульма,cargo3,0
Кирово-Чепецк,Бугуруслан,cargo1,13
Кирово-Чепецк,Бугуруслан,cargo2,27
Кирово-Чепецк,Бугуруслан,cargo3,20
