src,dest,type,value
Dzerzhinsk,Serdobsk,cargo3,7259
Dzerzhinsk,Rayevskiy,cargo1,2992
Dzerzhinsk,Rayevskiy,cargo2,5597
Dzerzhinsk,Rayevskiy,cargo3,3397
Dzerzhinsk,Sibay,cargo1,8137
Dzerzhinsk,Sibay,cargo2,5439
Dzerzhinsk,Sibay,cargo3,778
Dzerzhinsk,Kumertau,cargo1,639
Dzerzhinsk,Kumertau,cargo2,8097
Dzerzhinsk,Kumertau,cargo3,3024
Dzerzhinsk,Salavat,cargo1,3773
Dzerzhinsk,Salavat,cargo2,1196
Dzerzhinsk,Salavat,cargo3,898
Dzerzhinsk,Belebey,cargo1,8028
Dzerzhinsk,Belebey,cargo2,4446
Dzerzhinsk,Belebey,cargo3,9493
Dzerzhinsk,Tuymazy,cargo1,286
Dzerzhinsk,Tuymazy,cargo2,5779
Dzerzhinsk,Tuymazy,cargo3,1664
Dzerzhinsk,Neftekamsk,cargo1,6853
Dzerzhinsk,Neftekamsk,cargo2,2412
Dzerzhinsk,Neftekamsk,cargo3,1769
Dzerzhinsk,Sovetsk,cargo1,607
Dzerzhinsk,Sovetsk,cargo2,7905
Dzerzhinsk,Sovetsk,cargo3,6187
Dzerzhinsk,Slobodskoy,cargo1,2519
Dzerzhinsk,Slobodskoy,cargo2,9490
Dzerzhinsk,Slobodskoy,cargo3,874
Dzerzhinsk,Kirs,cargo1,2752
Dzerzhinsk,Kirs,cargo2,8688
Dzerzhinsk,Kirs,cargo3,7443
Dzerzhinsk,Omutninsk,cargo1,2726
Dzerzhinsk,Omutninsk,cargo2,4703
Dzerzhinsk,Omutninsk,cargo3,7535
Dzerzhinsk,Kotelnich,cargo1,3679
Dzerzhinsk,Kotelnich,cargo2,7066
Dzerzhinsk,Kotelnich,cargo3,5791
Dzerzhinsk,Yoshkar Ola,cargo1,5855
Dzerzhinsk,Yoshkar Ola,cargo2,7496
Dzerzhinsk,Yoshkar Ola,cargo3,8568
Dzerzhinsk,Sarapul,cargo1,5108
Dzerzhinsk,Sarapul,cargo2,5128
Dzerzhinsk,Sarapul,cargo3,7653
Dzerzhinsk,Mozhga,cargo1,7130
Dzerzhinsk,Mozhga,cargo2,6737
Dzerzhinsk,Mozhga,cargo3,2795
Dzerzhinsk,Votkinsk,cargo1,4777
Dzerzhinsk,Votkinsk,cargo2,2384
Dzerzhinsk,Votkinsk,cargo3,8259
Dzerzhinsk,Glazov,cargo1,9829
Dzerzhinsk,Glazov,cargo2,4840
Dzerzhinsk,Glazov,cargo3,4091
Dzerzhinsk,Kanash,cargo1,6841
Dzerzhinsk,Kanash,cargo2,2567
Dzerzhinsk,Kanash,cargo3,8727
Dzerzhinsk,Shumerlya,cargo1,7437
Dzerzhinsk,Shumerlya,cargo2,4295
Dzerzhinsk,Shumerlya,cargo3,6700
Dzerzhinsk,Alatyr,cargo1,287
Dzerzhinsk,Alatyr,cargo2,5255
Dzerzhinsk,Alatyr,cargo3,8096
Dzerzhinsk,Sol-lletsk,cargo1,3921
Dzerzhinsk,Sol-lletsk,cargo2,8238
Dzerzhinsk,Sol-lletsk,cargo3,3325
Dzerzhinsk,Dombarovskiy,cargo1,4663
Dzerzhinsk,Dombarovskiy,cargo2,6150
Dzerzhinsk,Dombarovskiy,cargo3,4542
Dzerzhinsk,Mednogorsk,cargo1,7084
Dzerzhinsk,Mednogorsk,cargo2,7177
Dzerzhinsk,Mednogorsk,cargo3,6132
Dzerzhinsk,Gay,cargo1,3991
Dzerzhinsk,Gay,cargo2,6117
Dzerzhinsk,Gay,cargo3,3646
Dzerzhinsk,Buzuluk,cargo1,8825
Dzerzhinsk,Buzuluk,cargo2,5759
Dzerzhinsk,Buzuluk,cargo3,1311
Dzerzhinsk,Otradnyy,cargo1,9029
Dzerzhinsk,Otradnyy,cargo2,5606
Dzerzhinsk,Otradnyy,cargo3,8638
Dzerzhinsk,Tolyatti,cargo1,2713
Dzerzhinsk,Tolyatti,cargo2,5152
Dzerzhinsk,Tolyatti,cargo3,9456
Dzerzhinsk,Engels,cargo1,5526
Dzerzhinsk,Engels,cargo2,1455
Dzerzhinsk,Engels,cargo3,2667
Dzerzhinsk,Pugachev,cargo1,4132
Dzerzhinsk,Pugachev,cargo2,3646
Dzerzhinsk,Pugachev,cargo3,3709
Dzerzhinsk,Volsk,cargo1,726
Dzerzhinsk,Volsk,cargo2,5257
Dzerzhinsk,Volsk,cargo3,5641
Dzerzhinsk,Atkarsk,cargo1,1880
Dzerzhinsk,Atkarsk,cargo2,6191
Dzerzhinsk,Atkarsk,cargo3,1318
Dzerzhinsk,Balashov,cargo1,4961
Dzerzhinsk,Balashov,cargo2,5102
Dzerzhinsk,Balashov,cargo3,4641
Dzerzhinsk,Almetyevsk,cargo1,296
Dzerzhinsk,Almetyevsk,cargo2,3193
Dzerzhinsk,Almetyevsk,cargo3,6355
Dzerzhinsk,Chistopol,cargo1,6998
Dzerzhinsk,Chistopol,cargo2,4433
Dzerzhinsk,Chistopol,cargo3,4393
Dzerzhinsk,Nizhnekamsk,cargo1,9518
Dzerzhinsk,Nizhnekamsk,cargo2,1800
Dzerzhinsk,Nizhnekamsk,cargo3,5496
Dzerzhinsk,Dimitrovgrad,cargo1,5250
Dzerzhinsk,Dimitrovgrad,cargo2,6160
Dzerzhinsk,Dimitrovgrad,cargo3,7065
Dzerzhinsk,Kudymkar,cargo1,6502
Dzerzhinsk,Kudymkar,cargo2,9754
Dzerzhinsk,Kudymkar,cargo3,6631
Dzerzhinsk,Kungur,cargo1,3652
Dzerzhinsk,Kungur,cargo2,7539
Dzerzhinsk,Kungur,cargo3,8181
Dzerzhinsk,Krasnokamsk,cargo1,1794
Dzerzhinsk,Krasnokamsk,cargo2,9249
Dzerzhinsk,Krasnokamsk,cargo3,4861
Dzerzhinsk,Chusovoy,cargo1,2150
Dzerzhinsk,Chusovoy,cargo2,1634
Dzerzhinsk,Chusovoy,cargo3,8083
Dzerzhinsk,Gubakha,cargo1,2988
Dzerzhinsk,Gubakha,cargo2,9702
Dzerzhinsk,Gubakha,cargo3,2401
Dzerzhinsk,Sterlitamak,cargo1,8490
Dzerzhinsk,Sterlitamak,cargo2,9548
Dzerzhinsk,Sterlitamak,cargo3,4871
Dzerzhinsk,Cheboksary,cargo1,1653
Dzerzhinsk,Cheboksary,cargo2,6471
Dzerzhinsk,Cheboksary,cargo3,6507
Dzerzhinsk,Orsk,cargo1,9394
Dzerzhinsk,Orsk,cargo2,5831
Dzerzhinsk,Orsk,cargo3,4395
Dzerzhinsk,Balakovo,cargo1,9483
Dzerzhinsk,Balakovo,cargo2,9760
Dzerzhinsk,Balakovo,cargo3,5786
Dzerzhinsk,Birsk,cargo1,5519
Dzerzhinsk,Birsk,cargo2,2749
Dzerzhinsk,Birsk,cargo3,3832
Dzerzhinsk,Izhevsk,cargo1,3932
Dzerzhinsk,Izhevsk,cargo2,673
Dzerzhinsk,Izhevsk,cargo3,5240
Dzerzhinsk,Krasnoarmeysk,cargo1,4389
Dzerzhinsk,Krasnoarmeysk,cargo2,5802
Dzerzhinsk,Krasnoarmeysk,cargo3,8339
Dzerzhinsk,Berezniki,cargo1,1393
Dzerzhinsk,Berezniki,cargo2,142
Dzerzhinsk,Berezniki,cargo3,5984
Dzerzhinsk,Penza,cargo1,249
Dzerzhinsk,Penza,cargo2,2996
Dzerzhinsk,Penza,cargo3,9124
Dzerzhinsk,Kirov,cargo1,1801
Dzerzhinsk,Kirov,cargo2,8846
Dzerzhinsk,Kirov,cargo3,444
Dzerzhinsk,Orenburg,cargo1,9718
Dzerzhinsk,Orenburg,cargo2,5162
Dzerzhinsk,Orenburg,cargo3,1792
Dzerzhinsk,Saratov,cargo1,5231
Dzerzhinsk,Saratov,cargo2,2172
Dzerzhinsk,Saratov,cargo3,8833
Dzerzhinsk,Ulyanovsk,cargo1,6046
Dzerzhinsk,Ulyanovsk,cargo2,6447
Dzerzhinsk,Ulyanovsk,cargo3,2099
Dzerzhinsk,Nizhny Novgorod,cargo1,9129
Dzerzhinsk,Nizhny Novgorod,cargo2,889
Dzerzhinsk,Nizhny Novgorod,cargo3,3390
Dzerzhinsk,Ufa,cargo1,7911
Dzerzhinsk,Ufa,cargo2,6085
Dzerzhinsk,Ufa,cargo3,4599
Dzerzhinsk,Samara,cargo1,9029
Dzerzhinsk,Samara,cargo2,3904
Dzerzhinsk,Samara,cargo3,9308
Dzerzhinsk,Kazan,cargo1,9709
Dzerzhinsk,Kazan,cargo2,8064
Dzerzhinsk,Kazan,cargo3,1350
Dzerzhinsk,Perm,cargo1,2774
Dzerzhinsk,Perm,cargo2,8275
Dzerzhinsk,Perm,cargo3,8385
Vyska,Balakhna,cargo1,4322
Vyska,Balakhna,cargo2,9963
Vyska,Balakhna,cargo3,2000
Vyska,Arzamas,cargo1,437
Vyska,Arzamas,cargo2,5370
Vyska,Arzamas,cargo3,7466
Vyska,Ruzayevka,cargo1,6275
Vyska,Ruzayevka,cargo2,1786
Vyska,Ruzayevka,cargo3,6332
Vyska,Oktyabrskiy,cargo1,9677
Vyska,Oktyabrskiy,cargo2,5544
Vyska,Oktyabrskiy,cargo3,3470
Vyska,Kirovo-Chepetsk,cargo1,3719
Vyska,Kirovo-Chepetsk,cargo2,4691
Vyska,Kirovo-Chepetsk,cargo3,5789
Vyska,Novotroitsk,cargo1,7961
Vyska,Novotroitsk,cargo2,3800
Vyska,Novotroitsk,cargo3,6117
Vyska,Buguruslan,cargo1,9630
Vyska,Buguruslan,cargo2,8306
Vyska,Buguruslan,cargo3,7128
Vyska,Chapayevsk,cargo1,533
Vyska,Chapayevsk,cargo2,3975
Vyska,Chapayevsk,cargo3,3158
Vyska,Syzran,cargo1,6971
Vyska,Syzran,cargo2,266
Vyska,Syzran,cargo3,8902
Vyska,Novokuybishevsk,cargo1,9514
Vyska,Novokuybishevsk,cargo2,1224
Vyska,Novokuybishevsk,cargo3,9860
Vyska,Naberezhnyye Chelny,cargo1,9233
Vyska,Naberezhnyye Chelny,cargo2,266
Vyska,Naberezhnyye Chelny,cargo3,9042
Vyska,Zelenodolsk,cargo1,3140
Vyska,Zelenodolsk,cargo2,7943
Vyska,Zelenodolsk,cargo3,4100
Vyska,Leninogorsk,cargo1,8179
Vyska,Leninogorsk,cargo2,6867
Vyska,Leninogorsk,cargo3,2704
Vyska,Bugulma,cargo1,2290
Vyska,Bugulma,cargo2,4121
Vyska,Bugulma,cargo3,5849
Vyska,Solikamsk,cargo1,181
Vyska,Solikamsk,cargo2,4942
Vyska,Solikamsk,cargo3,2440
Vyska,Kizel,cargo1,2660
Vyska,Kizel,cargo2,9687
Vyska,Kizel,cargo3,2051
Vyska,Dzerzhinsk,cargo1,6947
Vyska,Dzerzhinsk,cargo2,768
Vyska,Dzerzhinsk,cargo3,1022
Vyska,Saransk,cargo1,4685
Vyska,Saransk,cargo2,268
Vyska,Saransk,cargo3,6921
Vyska,Kamenka,cargo1,7230
Vyska,Kamenka,cargo2,7119
Vyska,Kamenka,cargo3,687
Vyska,Kuznetsk,cargo1,3562
Vyska,Kuznetsk,cargo2,5109
Vyska,Kuznetsk,cargo3,5904
Vyska,Serdobsk,cargo1,5490
Vyska,Serdobsk,cargo2,7280
Vyska,Serdobsk,cargo3,6955
Vyska,Rayevskiy,cargo1,1343
Vyska,Rayevskiy,cargo2,9249
Vyska,Rayevskiy,cargo3,7966
Vyska,Sibay,cargo1,9481
Vyska,Sibay,cargo2,5094
Vyska,Sibay,cargo3,8567
Vyska,Kumertau,cargo1,8905
Vyska,Kumertau,cargo2,6304
Vyska,Kumertau,cargo3,7159
Vyska,Salavat,cargo1,2874
Vyska,Salavat,cargo2,1974
Vyska,Salavat,cargo3,4654
Vyska,Belebey,cargo1,4462
Vyska,Belebey,cargo2,3319
Vyska,Belebey,cargo3,8889
Vyska,Tuymazy,cargo1,7540
Vyska,Tuymazy,cargo2,6257
Vyska,Tuymazy,cargo3,4585
Vyska,Neftekamsk,cargo1,1042
Vyska,Neftekamsk,cargo2,2145
Vyska,Neftekamsk,cargo3,7195
Vyska,Sovetsk,cargo1,7680
Vyska,Sovetsk,cargo2,7969
Vyska,Sovetsk,cargo3,3310
Vyska,Slobodskoy,cargo1,8974
Vyska,Slobodskoy,cargo2,6501
Vyska,Slobodskoy,cargo3,3050
Vyska,Kirs,cargo1,7071
Vyska,Kirs,cargo2,9914
Vyska,Kirs,cargo3,5619
Vyska,Omutninsk,cargo1,2691
Vyska,Omutninsk,cargo2,8631
Vyska,Omutninsk,cargo3,1791
Vyska,Kotelnich,cargo1,2132
Vyska,Kotelnich,cargo2,9668
Vyska,Kotelnich,cargo3,3591
Vyska,Yoshkar Ola,cargo1,3765
Vyska,Yoshkar Ola,cargo2,7550
Vyska,Yoshkar Ola,cargo3,6132
Vyska,Sarapul,cargo1,1201
Vyska,Sarapul,cargo2,2667
Vyska,Sarapul,cargo3,8649
Vyska,Mozhga,cargo1,2819
Vyska,Mozhga,cargo2,8434
Vyska,Mozhga,cargo3,7472
Vyska,Votkinsk,cargo1,8252
Vyska,Votkinsk,cargo2,6279
Vyska,Votkinsk,cargo3,6250
Vyska,Glazov,cargo1,6422
Vyska,Glazov,cargo2,3051
Vyska,Glazov,cargo3,4454
Vyska,Kanash,cargo1,3227
Vyska,Kanash,cargo2,1502
Vyska,Kanash,cargo3,9548
Vyska,Shumerlya,cargo1,508
Vyska,Shumerlya,cargo2,4021
Vyska,Shumerlya,cargo3,7136
Vyska,Alatyr,cargo1,706
Vyska,Alatyr,cargo2,7520
Vyska,Alatyr,cargo3,4047
Vyska,Sol-lletsk,cargo1,5756
Vyska,Sol-lletsk,cargo2,7663
Vyska,Sol-lletsk,cargo3,7958
Vyska,Dombarovskiy,cargo1,3577
Vyska,Dombarovskiy,cargo2,3184
Vyska,Dombarovskiy,cargo3,7567
Vyska,Mednogorsk,cargo1,8888
Vyska,Mednogorsk,cargo2,2484
Vyska,Mednogorsk,cargo3,2599
Vyska,Gay,cargo1,8407
Vyska,Gay,cargo2,4252
Vyska,Gay,cargo3,3329
Vyska,Buzuluk,cargo1,9574
Vyska,Buzuluk,cargo2,6927
Vyska,Buzuluk,cargo3,203
Vyska,Otradnyy,cargo1,5441
Vyska,Otradnyy,cargo2,3963
Vyska,Otradnyy,cargo3,2202
Vyska,Tolyatti,cargo1,9347
Vyska,Tolyatti,cargo2,4044
Vyska,Tolyatti,cargo3,8448
Vyska,Engels,cargo1,8533
Vyska,Engels,cargo2,796
Vyska,Engels,cargo3,9132
Vyska,Pugachev,cargo1,5639
Vyska,Pugachev,cargo2,6772
Vyska,Pugachev,cargo3,6047
Vyska,Volsk,cargo1,7991
Vyska,Volsk,cargo2,4050
Vyska,Volsk,cargo3,4827
Vyska,Atkarsk,cargo1,3589
Vyska,Atkarsk,cargo2,4545
Vyska,Atkarsk,cargo3,7364
Vyska,Balashov,cargo1,107
Vyska,Balashov,cargo2,7719
Vyska,Balashov,cargo3,5714
Vyska,Almetyevsk,cargo1,8516
Vyska,Almetyevsk,cargo2,7492
Vyska,Almetyevsk,cargo3,6832
Vyska,Chistopol,cargo1,1136
Vyska,Chistopol,cargo2,1892
Vyska,Chistopol,cargo3,2421
Vyska,Nizhnekamsk,cargo1,9713
Vyska,Nizhnekamsk,cargo2,4821
Vyska,Nizhnekamsk,cargo3,8725
Vyska,Dimitrovgrad,cargo1,256
Vyska,Dimitrovgrad,cargo2,7232
Vyska,Dimitrovgrad,cargo3,7251
Vyska,Kudymkar,cargo1,8102
Vyska,Kudymkar,cargo2,4890
Vyska,Kudymkar,cargo3,8303
Vyska,Kungur,cargo1,3244
Vyska,Kungur,cargo2,7574
Vyska,Kungur,cargo3,671
Vyska,Krasnokamsk,cargo1,7358
Vyska,Krasnokamsk,cargo2,5877
Vyska,Krasnokamsk,cargo3,5548
Vyska,Chusovoy,cargo1,9879
Vyska,Chusovoy,cargo2,671
Vyska,Chusovoy,cargo3,2830
Vyska,Gubakha,cargo1,8825
Vyska,Gubakha,cargo2,432
Vyska,Gubakha,cargo3,3941
Vyska,Sterlitamak,cargo1,3426
Vyska,Sterlitamak,cargo2,2431
Vyska,Sterlitamak,cargo3,4186
Vyska,Cheboksary,cargo1,284
Vyska,Cheboksary,cargo2,5997
Vyska,Cheboksary,cargo3,6237
Vyska,Orsk,cargo1,5164
Vyska,Orsk,cargo2,1010
Vyska,Orsk,cargo3,5112
Vyska,Balakovo,cargo1,7002
Vyska,Balakovo,cargo2,9741
Vyska,Balakovo,cargo3,2890
Vyska,Birsk,cargo1,5872
Vyska,Birsk,cargo2,4702
Vyska,Birsk,cargo3,8943
Vyska,Izhevsk,cargo1,5968
Vyska,Izhevsk,cargo2,7178
Vyska,Izhevsk,cargo3,2381
Vyska,Krasnoarmeysk,cargo1,619
Vyska,Krasnoarmeysk,cargo2,4346
Vyska,Krasnoarmeysk,cargo3,6317
Vyska,Berezniki,cargo1,6704
Vyska,Berezniki,cargo2,5583
Vyska,Berezniki,cargo3,330
Vyska,Penza,cargo1,8895
Vyska,Penza,cargo2,8197
Vyska,Penza,cargo3,5706
Vyska,Kirov,cargo1,5470
Vyska,Kirov,cargo2,8553
Vyska,Kirov,cargo3,7386
Vyska,Orenburg,cargo1,2081
Vyska,Orenburg,cargo2,7826
Vyska,Orenburg,cargo3,497
Vyska,Saratov,cargo1,4484
Vyska,Saratov,cargo2,5018
Vyska,Saratov,cargo3,8480
Vyska,Ulyanovsk,cargo1,4219
Vyska,Ulyanovsk,cargo2,6998
Vyska,Ulyanovsk,cargo3,7171
Vyska,Nizhny Novgorod,cargo1,4554
Vyska,Nizhny Novgorod,cargo2,3381
Vyska,Nizhny Novgorod,cargo3,7132
Vyska,Ufa,cargo1,9449
Vyska,Ufa,cargo2,1969
Vyska,Ufa,cargo3,6697
Vyska,Samara,cargo1,5811
Vyska,Samara,cargo2,2826
Vyska,Samara,cargo3,7024
Vyska,Kazan,cargo1,709
Vyska,Kazan,cargo2,3714
Vyska,Kazan,cargo3,7790
Vyska,Perm,cargo1,4726
Vyska,Perm,cargo2,6826
Vyska,Perm,cargo3,5998
Saransk,Balakhna,cargo1,5396
Saransk,Balakhna,cargo2,6575
Saransk,Balakhna,cargo3,7368
Saransk,Arzamas,cargo1,1818
Saransk,Arzamas,cargo2,3404
Saransk,Arzamas,cargo3,5292
Saransk,Ruzayevka,cargo1,3150
Saransk,Ruzayevka,cargo2,4473
Saransk,Ruzayevka,cargo3,2532
Saransk,Oktyabrskiy,cargo1,4506
Saransk,Oktyabrskiy,cargo2,2435
Saransk,Oktyabrskiy,cargo3,7543
Saransk,Kirovo-Chepetsk,cargo1,9862
Saransk,Kirovo-Chepetsk,cargo2,8001
Saransk,Kirovo-Chepetsk,cargo3,8594
Saransk,Novotroitsk,cargo1,2348
Saransk,Novotroitsk,cargo2,9513
Saransk,Novotroitsk,cargo3,37
Saransk,Buguruslan,cargo1,6261
Saransk,Buguruslan,cargo2,8980
Saransk,Buguruslan,cargo3,797
Saransk,Chapayevsk,cargo1,9442
Saransk,Chapayevsk,cargo2,2484
Saransk,Chapayevsk,cargo3,5992
Saransk,Syzran,cargo1,6119
Saransk,Syzran,cargo2,3903
Saransk,Syzran,cargo3,960
Saransk,Novokuybishevsk,cargo1,2002
Saransk,Novokuybishevsk,cargo2,5493
Saransk,Novokuybishevsk,cargo3,5014
Saransk,Naberezhnyye Chelny,cargo1,5404
Saransk,Naberezhnyye Chelny,cargo2,6270
Saransk,Naberezhnyye Chelny,cargo3,5250
Saransk,Zelenodolsk,cargo1,5104
Saransk,Zelenodolsk,cargo2,3408
Saransk,Zelenodolsk,cargo3,5676
Saransk,Leninogorsk,cargo1,4106
Saransk,Leninogorsk,cargo2,3427
Saransk,Leninogorsk,cargo3,4714
Saransk,Bugulma,cargo1,5594
Saransk,Bugulma,cargo2,7473
Saransk,Bugulma,cargo3,396
Saransk,Solikamsk,cargo1,4588
Saransk,Solikamsk,cargo2,453
Saransk,Solikamsk,cargo3,1716
Saransk,Kizel,cargo1,5579
Saransk,Kizel,cargo2,1741
Saransk,Kizel,cargo3,4742
Saransk,Dzerzhinsk,cargo1,8052
Saransk,Dzerzhinsk,cargo2,5684
Saransk,Dzerzhinsk,cargo3,3141
Saransk,Vyska,cargo1,2807
Saransk,Vyska,cargo2,7545
Saransk,Vyska,cargo3,6263
Saransk,Kamenka,cargo1,227
Saransk,Kamenka,cargo2,3914
Saransk,Kamenka,cargo3,9137
Saransk,Kuznetsk,cargo1,6632
Saransk,Kuznetsk,cargo2,7297
Saransk,Kuznetsk,cargo3,2751
Saransk,Serdobsk,cargo1,258
Saransk,Serdobsk,cargo2,8818
Saransk,Serdobsk,cargo3,6702
Saransk,Rayevskiy,cargo1,4500
Saransk,Rayevskiy,cargo2,1439
Saransk,Rayevskiy,cargo3,9654
Saransk,Sibay,cargo1,8088
Saransk,Sibay,cargo2,5893
Saransk,Sibay,cargo3,3603
Saransk,Kumertau,cargo1,3592
Saransk,Kumertau,cargo2,4495
Saransk,Kumertau,cargo3,8771
Saransk,Salavat,cargo1,944
Saransk,Salavat,cargo2,5416
Saransk,Salavat,cargo3,8349
Saransk,Belebey,cargo1,13
Saransk,Belebey,cargo2,9867
Saransk,Belebey,cargo3,3443
Saransk,Tuymazy,cargo1,8720
Saransk,Tuymazy,cargo2,7913
Saransk,Tuymazy,cargo3,9821
Saransk,Neftekamsk,cargo1,6896
Saransk,Neftekamsk,cargo2,1235
Saransk,Neftekamsk,cargo3,2867
Saransk,Sovetsk,cargo1,6149
Saransk,Sovetsk,cargo2,6788
Saransk,Sovetsk,cargo3,5920
Saransk,Slobodskoy,cargo1,2566
Saransk,Slobodskoy,cargo2,1381
Saransk,Slobodskoy,cargo3,2387
Saransk,Kirs,cargo1,2912
Saransk,Kirs,cargo2,188
Saransk,Kirs,cargo3,4599
Saransk,Omutninsk,cargo1,809
Saransk,Omutninsk,cargo2,2331
Saransk,Omutninsk,cargo3,9711
Saransk,Kotelnich,cargo1,6267
Saransk,Kotelnich,cargo2,1456
Saransk,Kotelnich,cargo3,2463
Saransk,Yoshkar Ola,cargo1,6124
Saransk,Yoshkar Ola,cargo2,843
Saransk,Yoshkar Ola,cargo3,5079
Saransk,Sarapul,cargo1,4238
Saransk,Sarapul,cargo2,7055
Saransk,Sarapul,cargo3,2603
Saransk,Mozhga,cargo1,8528
Saransk,Mozhga,cargo2,4421
Saransk,Mozhga,cargo3,7508
Saransk,Votkinsk,cargo1,2411
Saransk,Votkinsk,cargo2,1383
Saransk,Votkinsk,cargo3,8586
Saransk,Glazov,cargo1,8775
Saransk,Glazov,cargo2,9135
Saransk,Glazov,cargo3,4125
Saransk,Kanash,cargo1,7996
Saransk,Kanash,cargo2,9408
Saransk,Kanash,cargo3,829
Saransk,Shumerlya,cargo1,8468
Saransk,Shumerlya,cargo2,6430
Saransk,Shumerlya,cargo3,9175
Saransk,Alatyr,cargo1,1394
Saransk,Alatyr,cargo2,2296
Saransk,Alatyr,cargo3,3400
Saransk,Sol-lletsk,cargo1,1350
Saransk,Sol-lletsk,cargo2,4438
Saransk,Sol-lletsk,cargo3,2674
Saransk,Dombarovskiy,cargo1,6132
Saransk,Dombarovskiy,cargo2,2491
Saransk,Dombarovskiy,cargo3,4158
Saransk,Mednogorsk,cargo1,5211
Saransk,Mednogorsk,cargo2,6221
Saransk,Mednogorsk,cargo3,3907
Saransk,Gay,cargo1,3605
Saransk,Gay,cargo2,953
Saransk,Gay,cargo3,2506
Saransk,Buzuluk,cargo1,203
Saransk,Buzuluk,cargo2,8323
Saransk,Buzuluk,cargo3,6406
Saransk,Otradnyy,cargo1,1911
Saransk,Otradnyy,cargo2,9058
Saransk,Otradnyy,cargo3,7190
Saransk,Tolyatti,cargo1,6180
Saransk,Tolyatti,cargo2,1419
Saransk,Tolyatti,cargo3,3759
Saransk,Engels,cargo1,9768
Saransk,Engels,cargo2,9172
Saransk,Engels,cargo3,3911
Saransk,Pugachev,cargo1,6208
Saransk,Pugachev,cargo2,7195
Saransk,Pugachev,cargo3,8894
Saransk,Volsk,cargo1,3346
Saransk,Volsk,cargo2,8309
Saransk,Volsk,cargo3,1364
Saransk,Atkarsk,cargo1,4893
Saransk,Atkarsk,cargo2,4118
Saransk,Atkarsk,cargo3,1277
Saransk,Balashov,cargo1,3340
Saransk,Balashov,cargo2,3832
Saransk,Balashov,cargo3,2472
Saransk,Almetyevsk,cargo1,4255
Saransk,Almetyevsk,cargo2,9065
Saransk,Almetyevsk,cargo3,7954
Saransk,Chistopol,cargo1,5696
Saransk,Chistopol,cargo2,2495
Saransk,Chistopol,cargo3,3066
Saransk,Nizhnekamsk,cargo1,1108
Saransk,Nizhnekamsk,cargo2,6409
Saransk,Nizhnekamsk,cargo3,4000
Saransk,Dimitrovgrad,cargo1,898
Saransk,Dimitrovgrad,cargo2,7523
Saransk,Dimitrovgrad,cargo3,7856
Saransk,Kudymkar,cargo1,7350
Saransk,Kudymkar,cargo2,9889
Saransk,Kudymkar,cargo3,991
Saransk,Kungur,cargo1,5667
Saransk,Kungur,cargo2,9945
Saransk,Kungur,cargo3,6498
Saransk,Krasnokamsk,cargo1,8605
Saransk,Krasnokamsk,cargo2,6002
Saransk,Krasnokamsk,cargo3,6154
Saransk,Chusovoy,cargo1,231
Saransk,Chusovoy,cargo2,981
Saransk,Chusovoy,cargo3,2230
Saransk,Gubakha,cargo1,6690
Saransk,Gubakha,cargo2,7691
Saransk,Gubakha,cargo3,5256
Saransk,Sterlitamak,cargo1,5597
Saransk,Sterlitamak,cargo2,2024
Saransk,Sterlitamak,cargo3,2861
Saransk,Cheboksary,cargo1,9976
Saransk,Cheboksary,cargo2,4993
Saransk,Cheboksary,cargo3,9802
Saransk,Orsk,cargo1,4373
Saransk,Orsk,cargo2,1618
Saransk,Orsk,cargo3,5289
Saransk,Balakovo,cargo1,5986
Saransk,Balakovo,cargo2,982
Saransk,Balakovo,cargo3,1931
Saransk,Birsk,cargo1,5262
Saransk,Birsk,cargo2,5809
Saransk,Birsk,cargo3,5605
Saransk,Izhevsk,cargo1,2786
Saransk,Izhevsk,cargo2,4856
Saransk,Izhevsk,cargo3,1110
Saransk,Krasnoarmeysk,cargo1,9434
Saransk,Krasnoarmeysk,cargo2,2040
Saransk,Krasnoarmeysk,cargo3,212
Saransk,Berezniki,cargo1,5249
Saransk,Berezniki,cargo2,3234
Saransk,Berezniki,cargo3,4372
Saransk,Penza,cargo1,5720
Saransk,Penza,cargo2,9979
Saransk,Penza,cargo3,1945
Saransk,Kirov,cargo1,1906
Saransk,Kirov,cargo2,9866
Saransk,Kirov,cargo3,2614
Saransk,Orenburg,cargo1,7285
Saransk,Orenburg,cargo2,6922
Saransk,Orenburg,cargo3,7538
Saransk,Saratov,cargo1,6746
Saransk,Saratov,cargo2,6474
Saransk,Saratov,cargo3,7061
Saransk,Ulyanovsk,cargo1,7565
Saransk,Ulyanovsk,cargo2,8454
Saransk,Ulyanovsk,cargo3,6818
Saransk,Nizhny Novgorod,cargo1,632
Saransk,Nizhny Novgorod,cargo2,9575
Saransk,Nizhny Novgorod,cargo3,2583
Saransk,Ufa,cargo1,262
Saransk,Ufa,cargo2,9653
Saransk,Ufa,cargo3,1770
Saransk,Samara,cargo1,8725
Saransk,Samara,cargo2,3040
Saransk,Samara,cargo3,8526
Saransk,Kazan,cargo1,6523
Saransk,Kazan,cargo2,1772
Saransk,Kazan,cargo3,8391
Saransk,Perm,cargo1,9130
Saransk,Perm,cargo2,6402
Saransk,Perm,cargo3,78
Kamenka,Balakhna,cargo1,3498
Kamenka,Balakhna,cargo2,6426
Kamenka,Balakhna,cargo3,76
Kamenka,Arzamas,cargo1,3007
Kamenka,Arzamas,cargo2,4155
